X.1..oecf4_20220506_KO_1G4_DIA_r1.raw.PG.Quantity	X.2..oecf4_20220506_KO_1G4_DIA_r3.raw.PG.Quantity	X.3..oecf4_20220506_KO_1G4_DIA_r4.raw.PG.Quantity	X.4..oecf4_20220506_KO_1G4_DIA_r4_20220508144015.raw.PG.Quantity	X.5..oecf4_20220506_KO_3G4_DIA_r1.raw.PG.Quantity	X.6..oecf4_20220506_KO_3G4_DIA_r3.raw.PG.Quantity	X.7..oecf4_20220506_KO_3G4_DIA_r4.raw.PG.Quantity	X.8..oecf4_20220506_KO_3G4_DIA_r5.raw.PG.Quantity	X.9..oecf4_20220506_LTED_DIA_r1.raw.PG.Quantity	X.10..oecf4_20220506_LTED_DIA_r3.raw.PG.Quantity	X.11..oecf4_20220506_LTED_DIA_r3_20220508005236.raw.PG.Quantity	X.12..oecf4_20220506_LTED_DIA_r4.raw.PG.Quantity	X.13..oecf4_20220506_WT_DIA_r1.raw.PG.Quantity	X.14..oecf4_20220506_WT_DIA_r2.raw.PG.Quantity	X.15..oecf4_20220506_WT_DIA_r3.raw.PG.Quantity	C: Student's T-test Significant KO_1G4_LTED	C: Student's T-test significant	N: -Log Student's T-test p-value KO_1G4_LTED	N: Student's T-test q-value KO_1G4_LTED	N: Student's T-test Difference KO_1G4_LTED	N: Student's T-test Test statistic KO_1G4_LTED	T: PG.ProteinGroups	T: PG.Genes	T: PG.ProteinDescriptions
16.5192	16.4792	16.5664	16.3949	16.1666	15.9956	16.0212	15.9184	16.2879	16.1619	16.0388	16.0451	17.6534	17.9991	17.7694	+	KO_1G4_LTED	2.6787	0.00239299	0.356493	5.1596	P51812	RPS6KA3	Ribosomal protein S6 kinase alpha-3
19.8463	19.6027	19.7861	19.6037	19.6387	19.2757	19.3056	19.4713	19.0071	19.4722	19.5093	19.4701	19.8149	19.773	19.6684	+	KO_1G4_LTED	1.36508	0.0282732	0.345035	2.55594	P51858	HDGF	Hepatoma-derived growth factor
14.8393	14.6115	14.776	14.4846	14.7761	14.6437	14.5494	14.7219	14.7798	14.9909	15.0046	14.9193	15.2221	15.1295	15.1319	+	KO_1G4_LTED	1.37726	0.0273604	-0.245832	-2.57678	P51948	MNAT1	CDK-activating kinase assembly factor MAT1
18.0481	18.0672	18.0272	18.1262	17.8939	17.9192	17.8602	17.8523	17.582	17.6094	17.714	17.7931	18.2148	18.1301	18.0562	+	KO_1G4_LTED	3.50202	0.000314735	0.392568	7.39145	P51970	NDUFA8	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8
19.8009	19.9992	19.7078	19.6587	19.5441	19.8278	19.4429	19.6297	19.9741	19.5411	19.3462	19.5855	20.0804	19.131	19.6513			0.55317	0.218923	0.179928	1.18782	P51991	HNRNPA3	Heterogeneous nuclear ribonucleoprotein A3
NaN	20.6123	20.519	20.566	20.6131	20.7368	20.9534	21.0136	20.8013	20.6609	20.8222	20.8614	20.8543	19.9008	20.0474	+	KO_1G4_LTED	1.94921	0.00821655	-0.220684	-3.91479	P52209	PGD	6-phosphogluconate dehydrogenase
21.1309	20.9629	21.0132	21.2346	21.2141	21.2605	21.3793	21.1917	21.3663	21.2453	21.3065	21.4077	21.221	21.0525	21.1242	+	KO_1G4_LTED	1.8873	0.00917082	-0.246085	-3.49129	P52272	HNRNPM	Heterogeneous nuclear ribonucleoprotein M
19.1944	19.1169	18.9842	18.7152	18.9124	19.0054	18.232	19.1145	19.7071	19.5427	19.3858	19.3196	20.5741	20.6086	20.6988	+	KO_1G4_LTED	1.92868	0.0084299	-0.48616	-3.56997	P52292	KPNA2	Importin subunit alpha-1
17.3934	17.4695	17.4288	17.4158	17.4819	17.193	17.3336	17.2958	17.4736	17.4881	17.4728	17.2784	17.6653	17.6965	17.5003			0.00874663	0.977199	-0.001369	-0.0260509	P52294	KPNA1	Importin subunit alpha-5
15.9678	16.3428	15.9888	16.3275	15.292	16.0077	15.9733	15.605	15.9457	16.2041	16.0847	16.1371	15.9977	16.0775	16.1007			0.21876	0.545641	0.0638628	0.546736	P52298	NCBP2	Nuclear cap-binding protein subunit 2
17.0644	17.032	17.0741	17.0545	17.0366	17.0431	17.066	16.9796	16.9248	16.9251	16.9846	16.9456	16.609	16.8868	16.8175	+	KO_1G4_LTED	3.25653	0.000659698	0.111246	6.66034	P52306	RAP1GDS1	Rap1 GTPase-GDP dissociation stimulator 1
15.2065	15.6497	15.4381	15.7014	13.8241	14.1411	13.6004	14.1755	13.8022	14.2067	14.4617	14.2502	13.7866	14.0379	14.2903	+	KO_1G4_LTED	3.50612	0.000317003	1.31872	7.40418	P52564	MAP2K6	Dual specificity mitogen-activated protein kinase kinase 6
21.3833	21.2932	21.3411	21.4704	21.367	21.4897	21.5534	21.2646	21.2105	21.0781	21.0834	21.1826	20.5598	20.6228	20.5836	+	KO_1G4_LTED	2.43569	0.00333742	0.233349	4.60647	P52565	ARHGDIA	Rho GDP-dissociation inhibitor 1
18.8102	18.6717	18.6106	18.8559	19.3966	19.5403	19.496	19.4861	19.4054	19.2784	19.3403	19.4388	20.0957	19.6757	19.9405	+	KO_1G4_LTED	4.05575	0.000266033	-0.628596	-9.29102	P52597	HNRNPF	Heterogeneous nuclear ribonucleoprotein F
14.6245	15.0517	14.9085	14.9058	14.7715	15.181	15.0772	15.0606	15.3823	15.4918	15.5338	15.5067	14.0173	14.7938	15.0649	+	KO_1G4_LTED	3.14579	0.000911392	-0.606031	-6.3501	P52657	GTF2A2	Transcription initiation factor IIA subunit 2
17.2031	17.2186	17.2119	17.0522	17.0975	16.8891	16.7788	17.1661	17.3811	17.358	17.3825	17.3758	17.856	17.9517	17.9328	+	KO_1G4_LTED	2.62658	0.00245397	-0.202885	-5.03746	P52701	MSH6	DNA mismatch repair protein Msh6
15.6447	15.5977	15.5192	15.072	16.0068	16.0055	15.2053	16.052	17.0298	16.8933	16.8126	16.7057	17.2286	17.1889	17.3296	+	KO_1G4_LTED	4.10226	0.000280702	-1.40191	-9.46835	P52732	KIF11	Kinesin-like protein KIF11
18.0462	17.9022	17.9411	17.8144	18.2333	18.2197	18.3107	18.2274	17.9857	17.7193	17.7681	17.7002	17.3974	17.4805	17.3424			0.811954	0.108837	0.132677	1.63018	P52735	VAV2	Guanine nucleotide exchange factor VAV2
12.9921	13.084	13.2229	12.5027	13.2682	13.4613	12.9077	13.021	13.4938	12.9156	12.7611	12.6796	12.2641	12.2394	11.9531			0.0169988	0.956701	-0.0121121	-0.0501705	P52739	ZNF131	Zinc finger protein 131
17.3313	17.2079	17.2808	16.9763	17.2815	17.1689	17.1287	17.1794	17.4096	17.5226	17.5818	17.5631	18.2631	17.8119	18.1369	+	KO_1G4_LTED	1.97677	0.00783554	-0.320236	-3.66238	P52756	RBM5	RNA-binding protein 5
17.6787	17.5067	17.6277	17.4491	17.805	17.7424	17.7105	17.6911	17.8018	18.3483	18.4725	18.3809	17.2874	17.4015	17.3756	+	KO_1G4_LTED	2.27294	0.00472268	-0.685358	-4.25782	P52758	RIDA	2-iminobutanoate/2-iminopropanoate deaminase
18.624	18.3111	18.4948	18.3703	18.6325	18.5662	18.604	18.602	18.7448	18.7368	18.6866	18.7242	18.2005	18.2381	18.2466	+	KO_1G4_LTED	2.07959	0.00675577	-0.273031	-3.8638	P52788	SMS	Spermine synthase
14.8133	15.6957	15.1161	14.9527	13.787	14.1184	13.484	14.2478	15.748	15.7982	14.9844	15.329	16.0589	15.3236	15.9301			0.546152	0.223339	-0.320423	-1.17544	P52789	HK2	Hexokinase-2
13.6409	13.8331	13.6548	13.9926	12.6983	12.6573	12.8563	12.387	13.1785	13.2956	13.0452	13.2203	10.9868	11.0746	10.856	+	KO_1G4_LTED	3.03634	0.00100483	0.595424	6.05458	P52799	EFNB2	Ephrin-B2
18.9682	18.9026	18.917	18.9161	19.2218	19.1967	19.2562	19.1563	19.0562	19.0778	19.137	19.0819	18.7969	19.0674	18.8785	+	KO_1G4_LTED	3.44447	0.000384088	-0.16221	-7.21447	P52888	THOP1	Thimet oligopeptidase
19.4653	19.5659	19.3925	19.6575	19.6447	19.8116	19.8368	19.5903	19.5856	19.5954	19.6307	19.6022	19.3291	19.3144	19.3149			0.685365	0.152374	-0.0831714	-1.4166	P52907	CAPZA1	F-actin-capping protein subunit alpha-1
18.2938	18.5052	18.4784	18.5937	18.2627	18.4073	18.4477	18.3425	18.8617	18.6972	18.8893	18.9962	18.4986	18.4171	18.4408	+	KO_1G4_LTED	2.36588	0.00387595	-0.393327	-4.4549	P52943	CRIP2	Cysteine-rich protein 2
16.6655	16.702	16.6561	16.6447	16.3473	16.4251	16.4882	16.4863	16.6668	16.475	16.5429	16.6304	16.6652	16.7694	16.7142			1.0117	0.0671052	0.0883474	1.96261	P52948	NUP98	Nuclear pore complex protein Nup98-Nup96
20.4602	20.4108	20.4386	20.3592	19.5357	19.644	19.5218	19.5649	20.0589	20.0632	20.2241	20.2103	20.018	20.099	19.4112	+	KO_1G4_LTED	2.83652	0.001602	0.278061	5.54185	P53004	BLVRA	Biliverdin reductase A
NaN	19.32	19.0138	19.1082	19.1462	19.4613	19.3373	19.4984	19.4599	19.3094	19.0921	19.3724	19.3534	18.8213	18.9594			0.626238	0.179724	-0.161112	-1.34482	P53007	SLC25A1	Tricarboxylate transport protein
14.6968	14.6493	14.6353	14.2786	14.516	14.4806	13.5195	14.6478	15.6322	15.4605	15.2363	15.0947	15.818	15.7676	16.0742	+	KO_1G4_LTED	2.68143	0.00240176	-0.790907	-5.16605	P53350	PLK1	Serine/threonine-protein kinase PLK1
15.2786	15.7437	15.4525	15.2273	15.0248	14.6652	14.8348	14.2495	15.7315	15.5585	15.6347	15.7409	15.843	15.9057	15.9609			0.997196	0.069527	-0.240879	-1.93852	P53355	DAPK1	Death-associated protein kinase 1
17.5342	17.62	17.5782	17.4889	17.8587	17.9794	17.9338	17.8088	17.7252	17.3201	17.4791	17.4339	17.0636	17.1706	16.9981			0.307952	0.430769	0.0657606	0.73141	P53367	ARFIP1	Arfaptin-1
14.0806	13.9387	14.3049	13.566	15.0074	15.1595	15.2179	15.0642	14.1564	14.4332	14.3453	14.0706	14.131	14.2	14.1916			0.784045	0.117654	-0.278857	-1.5834	P53370	NUDT6	Nucleoside diphosphate-linked moiety X motif 6
17.2986	17.3263	17.1874	17.4893	17.1791	17.4768	17.7262	17.4721	17.0067	16.9376	16.967	17.0786	16.967	17.0038	17.1805	+	KO_1G4_LTED	2.48895	0.00316137	0.327899	4.72424	P53384	NUBP1	Cytosolic Fe-S cluster assembly factor NUBP1
20.5169	20.3854	20.5833	20.4928	20.444	20.6044	20.6659	20.5652	20.1015	20.2812	20.5738	20.6366	19.0581	19.2239	18.8935			0.306653	0.432312	0.0963264	0.728816	P53396	ACLY	ATP-citrate synthase
17.5179	17.5701	17.4696	17.5978	17.0821	17.0732	16.8769	17.1065	17.564	17.5203	17.4668	17.4703	17.7803	17.6136	17.7604			0.403016	0.329412	0.0334873	0.915255	P53582	METAP1	Methionine aminopeptidase 1
NaN	18.6953	18.4255	18.5553	18.5213	18.7981	18.7851	18.728	18.7333	18.1523	17.9194	18.0992	18.03	18.2419	18.4153			0.72485	0.137099	0.332647	1.52228	P53597	SUCLG1	Succinate--CoA ligase [ADP/GDP-forming] subunit alpha
19.3817	19.0865	19.3904	19.1984	19.2107	19.2399	19.2972	19.228	18.9082	19.2492	19.6012	19.5527	18.123	18.4246	17.987			0.136203	0.685506	-0.0635791	-0.360539	P53602	MVD	Diphosphomevalonate decarboxylase
14.7857	14.8108	14.8174	14.7194	14.2673	13.9924	14.2937	14.2044	14.1417	13.9851	14.0774	14.1283	14.2295	14.1913	14.3182	+	KO_1G4_LTED	5.52919	0	0.700221	16.6865	P53609	PGGT1B	Geranylgeranyl transferase type-1 subunit beta
15.1899	15.3169	15.2707	14.9884	15.1457	14.8297	15.0443	15.0697	15.2577	15.4288	15.3003	15.34	15.7798	16.0498	15.9232			0.869207	0.0948164	-0.140218	-1.72577	P53611	RABGGTB	Geranylgeranyl transferase type-2 subunit beta
18.5528	18.4776	18.589	18.588	18.6109	18.3681	18.6179	18.7306	18.5598	18.4567	18.4597	18.4867	17.8514	18.1601	18.0218			0.867404	0.0953315	0.0611339	1.72276	P53618	COPB1	Coatomer subunit beta
19.8201	19.847	19.8313	19.8637	19.9013	19.9582	19.9884	19.9075	19.6416	19.6924	19.7224	19.6856	19.4459	19.5551	19.4795	+	KO_1G4_LTED	3.71638	0.000282272	0.155031	8.08292	P53621	COPA	Coatomer subunit alpha
14.4125	13.8497	13.7959	13.8321	14.0982	14.0906	13.8708	14.1064	13.9811	14.2899	14.1678	14.2343	15.2364	15.4323	15.2417			0.565967	0.210985	-0.195705	-1.21033	P53634	CTSC	Dipeptidyl peptidase 1
16.158	16.1247	16.2155	16.5313	15.574	15.7042	15.8926	15.9296	15.5826	15.5205	15.1996	15.4833	15.0072	15.2478	15.0475	+	KO_1G4_LTED	3.17608	0.00088165	0.81088	6.43381	P53677	AP3M2	AP-3 complex subunit mu-2
18.0393	17.8343	17.8024	17.6503	18.1729	18.0372	17.9907	18.2198	17.4544	17.2312	17.4101	17.2902	17.5924	17.3595	17.5725	+	KO_1G4_LTED	2.64889	0.00241887	0.485079	5.0895	P53701	HCCS	Cytochrome c-type heme lyase
18.7885	18.9292	18.8851	17.519	18.6911	17.9811	18.2783	18.7515	17.8711	18.4257	18.4028	18.4828	17.8409	18.273	17.6659			0.26272	0.485704	0.234845	0.639523	P53794	SLC5A3	Sodium/myo-inositol cotransporter
14.8741	14.5092	14.7157	14.6686	15.0674	14.5477	14.4801	14.7813	14.6171	14.7591	14.4338	14.5746	14.8918	14.3305	14.3534			0.422368	0.31222	0.0957298	0.95143	P53801	PTTG1IP	Pituitary tumor-transforming gene 1 protein-interacting protein
NaN	NaN	15.708	16.3555	15.8294	16.0152	15.3977	16.2177	15.5895	15.1261	16.424	16.8248	16.3838	16.4214	16.0632			NaN	1	0	NaN	P53803	POLR2K	DNA-directed RNA polymerases I
12.8207	13.2113	13.0867	13.1429	13.9842	14.1248	13.7802	14.1884	15.0643	15.0091	14.8284	14.5884	14.7716	14.1069	14.626	+	KO_1G4_LTED	4.92806	0	-1.80717	-13.1755	P53814	SMTN	Smoothelin
13.9755	14.4455	14.1241	14.3107	13.9394	14.0634	13.5199	14.0092	14.3297	14.5011	14.477	14.4729	16.0709	16.1506	16.2116			1.09136	0.0547589	-0.231225	-2.09506	P53985;Q5T8R3;Q5T8R5	SLC16A1	Monocarboxylate transporter 1;Monocarboxylate transporter 1 (Fragment);Monocarboxylate transporter 1 (Fragment)
17.3343	17.26	17.253	17.2473	17.519	17.6395	17.5621	17.4841	16.8899	16.7401	16.8632	16.8903	16.5073	16.7348	16.5662	+	KO_1G4_LTED	4.32936	0.000158055	0.427794	10.3786	P53990	IST1	IST1 homolog
17.7143	17.6794	17.6985	17.7336	17.9889	18.0452	17.9747	17.9759	17.8717	17.923	17.9608	17.9918	18.1917	18.2993	18.1288	+	KO_1G4_LTED	3.73349	0.000288225	-0.230378	-8.1404	P53992	SEC24C	Protein transport protein Sec24C
21.2947	21.256	21.3551	21.3226	21.1445	21.523	21.3414	21.055	20.9853	21.0556	21.1336	21.1308	21.0417	21.0718	20.9683	+	KO_1G4_LTED	2.86594	0.00150468	0.230777	5.61527	P53999	SUB1	Activated RNA polymerase II transcriptional coactivator p15
15.12	14.9491	15.0409	14.6326	15.1556	15.1055	14.996	15.2316	14.8241	14.707	14.798	14.782	15.2431	15.3776	15.1712			0.69769	0.147643	0.157853	1.43758	P54098	POLG	DNA polymerase subunit gamma-1
NaN	18.7853	18.8729	18.8842	18.9244	18.6071	18.6859	18.744	18.6966	19.0127	19.0379	19.0307	19.0976	19.3534	19.4114			0.417212	0.31705	-0.0970074	-0.956739	P54136	RARS1	Arginine--tRNA ligase
13.9588	13.6873	13.7412	13.5371	13.7414	13.7762	13.6333	13.8055	14.1592	14.0823	14.0981	14.2957	13.9506	14.2259	14.0231	+	KO_1G4_LTED	2.28394	0.0045283	-0.427716	-4.28087	P54198	HIRA	Protein HIRA
16.0961	15.8298	16.0303	15.8418	15.9285	15.7506	16.2147	15.8057	15.4096	15.1886	15.3304	15.4229	13.6875	13.9989	13.5561	+	KO_1G4_LTED	3.41199	0.00037234	0.611647	7.11613	P54259	ATN1	Atrophin-1
14.8511	15.0746	14.7319	14.5908	14.2599	14.3617	14.3032	14.5715	15.3278	15.3547	15.1713	15.2435	15.4234	15.5613	15.6237	+	KO_1G4_LTED	2.23586	0.00491251	-0.462248	-4.18062	P54278	PMS2	Mismatch repair endonuclease PMS2
NaN	19.0598	19.0677	19.2251	19.0679	19.0185	19.0566	19.0502	19.1018	18.3701	18.5642	18.7344	18.8673	18.3823	18.4768			1.12645	0.0500162	0.424922	2.24505	P54577	YARS1	Tyrosine--tRNA ligase
18.7303	18.7666	18.7697	18.7945	18.3425	18.4379	18.4585	18.3126	18.3856	18.4976	18.4727	18.5136	18.2649	18.3126	18.1575	+	KO_1G4_LTED	4.10299	0.000281407	0.297877	9.47116	P54578	USP14	Ubiquitin carboxyl-terminal hydrolase 14
16.8165	16.7981	16.7629	16.8553	16.8021	16.6677	16.755	16.7095	16.7619	16.7789	16.8702	16.822	15.7488	15.8159	15.7412			0.000307629	0.999074	-2.86102E-05	-0.000925046	P54619	PRKAG1	5'-AMP-activated protein kinase subunit gamma-1
15.5145	15.4475	15.5112	15.6482	16.1313	16.2089	15.8701	16.1991	17.0838	16.923	16.6086	16.734	15.9646	16.0292	16.1906	+	KO_1G4_LTED	4.60634	0	-1.307	-11.596	P54652	HSPA2	Heat shock-related 70 kDa protein 2
17.6638	17.9945	17.7886	18.1079	17.8848	17.8052	17.8007	17.8247	18.1829	17.9497	17.9184	17.9726	17.3115	17.4055	17.3429			0.451434	0.287811	-0.117177	-1.00511	P54709	ATP1B3	Sodium/potassium-transporting ATPase subunit beta-3
15.4701	16.017	15.7768	15.3903	15.0128	15.5231	15.1935	15.4621	15.3865	14.8908	14.8086	15.2418	15.8876	16.3063	15.9873	+	KO_1G4_LTED	1.56894	0.01749	0.581641	2.90999	P54727	RAD23B	UV excision repair protein RAD23 homolog B
14.7815	14.946	15.0159	15.2179	14.7131	14.807	14.9477	14.6318	14.8258	14.528	14.2738	14.6614	14.6294	14.1048	14.7249	+	KO_1G4_LTED	1.5253	0.0193342	0.418083	2.83317	P54753	EPHB3	Ephrin type-B receptor 3
14.7165	15.0547	14.9112	15.1042	13.5977	13.7291	13.4418	13.6992	15.2762	15.4979	15.1926	15.3381	15.1838	15.1577	15.1432	+	KO_1G4_LTED	1.89484	0.00902285	-0.379544	-3.50557	P54760	EPHB4	Ephrin type-B receptor 4
16.6877	16.5179	16.3824	16.5842	16.216	16.241	16.2285	16.0802	16.1118	15.7507	15.909	15.79	15.915	16.0023	15.8838	+	KO_1G4_LTED	3.13443	0.000898129	0.652677	6.31892	P54802	NAGLU	Alpha-N-acetylglucosaminidase
15.2365	14.9062	15.0667	14.527	15.5271	15.2936	15.1137	15.407	14.7951	14.6756	15.0157	14.893	14.7686	14.8177	14.4599			0.211856	0.557624	0.0892727	0.531806	P54803	GALC	Galactocerebrosidase
19.4482	19.4417	19.4065	19.4237	19.6019	19.618	19.6334	19.6085	19.6711	19.5542	19.6735	19.5161	19.2187	19.3775	19.3811	+	KO_1G4_LTED	2.24143	0.00483961	-0.173689	-4.19216	P54886	ALDH18A1	Delta-1-pyrroline-5-carboxylate synthase
19.507	19.6393	19.5199	19.4719	19.4975	19.4621	19.4753	19.4479	19.4093	19.4521	19.4713	19.4525	19.0253	19.0869	19.0119	+	KO_1G4_LTED	1.20359	0.0410011	0.088244	2.2826	P54920	NAPA	Alpha-soluble NSF attachment protein
19.5225	19.6817	19.785	19.4714	19.4291	19.5291	19.4241	19.6753	19.9435	20.0225	20.122	20.1934	19.6058	19.6395	19.6495	+	KO_1G4_LTED	2.61867	0.00247659	-0.455205	-5.0191	P55010	EIF5	Eukaryotic translation initiation factor 5
17.7064	17.8221	17.6604	17.7056	17.6211	17.9029	17.5052	17.6709	17.8279	17.3258	17.5552	17.5313	16.2954	16.3052	16.461			0.737372	0.13247	0.163569	1.50482	P55011	SLC12A2	Solute carrier family 12 member 2
19.2314	19.337	19.3893	19.3456	19.0263	19.1917	19.158	19.1508	19.0981	19.1218	18.966	19.1121	19.1624	19.3101	19.3717	+	KO_1G4_LTED	2.64161	0.00244886	0.251318	5.07249	P55036	PSMD4	26S proteasome non-ATPase regulatory subunit 4
16.3622	16.4532	16.4643	16.2819	16.5439	16.6015	16.5578	16.6299	16.6732	16.798	16.78	16.8111	16.5406	16.6727	16.526	+	KO_1G4_LTED	3.39451	0.000366013	-0.375162	-7.06364	P55039	DRG2	Developmentally-regulated GTP-binding protein 2
20.2134	20.3907	20.2919	20.2561	20.0649	19.9948	20.0183	20.2089	20.6458	20.7001	20.6658	20.6513	20.8465	21.0414	20.9705	+	KO_1G4_LTED	4.11272	0.000283544	-0.377696	-9.50864	P55060	CSE1L	Exportin-2
20.4465	20.4619	20.5499	20.6137	20.5494	20.7071	20.716	20.5354	20.6424	20.6895	20.6995	20.7367	20.6745	20.7959	20.6021	+	KO_1G4_LTED	2.13727	0.00606307	-0.174039	-3.97919	P55072	VCP	Transitional endoplasmic reticulum ATPase
15.1615	15.2298	15.1614	14.8662	14.9301	15.1727	15.0033	14.9812	14.9189	14.9846	14.7755	14.8875	15.7439	15.2072	15.3615	+	KO_1G4_LTED	1.22161	0.039077	0.213102	2.31287	P55081	MFAP1	Microfibrillar-associated protein 1
13.2203	13.1491	13.3128	11.7856	12.5706	12.414	11.7428	12.8409	12.1601	12.939	12.5742	12.6697	12.955	13.2649	13.3935			0.29698	0.442979	0.281223	0.70942	P55082	MFAP3	Microfibril-associated glycoprotein 3
NaN	20.1107	19.7565	19.8578	19.9631	20.2148	20.127	20.2732	19.9959	19.3944	19.4135	19.4521	19.4038	20.0205	20.1312			0.874993	0.0933863	0.344356	1.79065	P55084	HADHB	Trifunctional enzyme subunit beta
12.4343	12.5043	12.3866	12.091	11.8539	12.2344	11.8173	12.2672	12.7654	12.6829	12.6333	12.6984	13.0981	12.9705	13.143	+	KO_1G4_LTED	1.9392	0.00835959	-0.340933	-3.59008	P55199	ELL	RNA polymerase II elongation factor ELL
17.1016	16.4881	16.5448	16.2398	17.6889	17.6943	17.4619	17.6179	17.5202	17.3558	17.5306	17.368	17.1939	17.0598	16.9319	+	KO_1G4_LTED	2.39811	0.00365749	-0.850081	-4.5245	P55210	CASP7	Caspase-7
16.3835	16.5544	16.4889	16.4624	15.9002	16.1353	16.1231	16.0444	16.6551	16.6644	16.709	16.8208	16.1742	16.4832	16.3464	+	KO_1G4_LTED	2.44371	0.00333952	-0.240025	-4.62408	P55212	CASP6	Caspase-6
18.0125	17.9712	17.9893	17.8457	18.5835	18.3824	18.4238	18.4852	18.4374	18.5794	18.7491	18.5919	18.811	19.0266	18.8426	+	KO_1G4_LTED	3.86666	0.000220472	-0.634799	-8.59987	P55263	ADK	Adenosine kinase
18.7094	18.4887	18.5617	18.51	18.4376	18.4932	18.507	18.445	18.0829	17.9989	17.9881	18.0228	18.6736	18.6628	18.4886	+	KO_1G4_LTED	4.25391	0.000314607	0.54425	10.0678	P55265	ADAR	Double-stranded RNA-specific adenosine deaminase
13.6121	13.5104	13.6697	13.558	13.692	13.8776	13.6176	13.5341	13.7038	13.6241	13.4796	13.5751	11.7447	12.0839	12.4314			0.0487158	0.875366	-0.00808907	-0.139143	P55268	LAMB2	Laminin subunit beta-2
14.9892	14.7219	14.8485	14.3405	14.8654	14.9096	14.9031	14.9443	15.0905	14.7264	14.8354	14.8399	14.2592	14.3508	14.3104			0.410772	0.322374	-0.148034	-0.929798	P55317	FOXA1	Hepatocyte nuclear factor 3-alpha
17.3001	17.2093	17.385	17.3844	17.43	17.4132	17.3495	17.2429	16.769	17.4286	17.4423	17.4847	17.0249	16.8928	16.677			0.0788567	0.804324	0.0385718	0.218937	P55327	TPD52	Tumor protein D52
15.1627	15.0993	15.1919	14.9025	14.8243	15.2818	14.6408	15.0648	14.8033	14.8078	15.2216	14.3361	14.693	14.1741	14.7348			0.760703	0.124781	0.296903	1.54416	P55347	PKNOX1	Homeobox protein PKNOX1
18.5986	18.5488	18.5475	18.3318	18.649	18.5449	18.5678	18.6449	18.357	18.5478	18.5522	18.4408	18.3108	18.385	18.3061			0.164269	0.635141	0.0322518	0.42586	P55735	SEC13	Protein SEC13 homolog
18.9099	19.5255	18.7405	18.9588	18.9836	19.5382	18.8208	18.904	18.6372	18.9445	18.5403	18.6201	19.5171	18.3344	19.3906			0.920431	0.0839306	0.348149	1.81101	P55769	SNU13	NHP2-like protein 1
16.2173	15.9688	16.0871	15.6385	16.3481	16.2628	16.0108	16.1566	15.4537	15.4895	15.7158	15.4697	15.9948	15.8759	15.9001	+	KO_1G4_LTED	1.74069	0.0119107	0.445759	3.21865	P55789	GFER	FAD-linked sulfhydryl oxidase ALR
19.6542	19.6274	19.5632	19.8122	19.6776	19.8707	19.869	19.6694	19.4125	19.3494	19.4117	19.4539	19.2028	18.9156	19.1437	+	KO_1G4_LTED	2.38964	0.00366251	0.257347	4.50613	P55795	HNRNPH2	Heterogeneous nuclear ribonucleoprotein H2
NaN	19.4156	19.496	19.4688	19.7503	19.5065	19.5326	19.6234	19.4512	19.072	19.0372	19.1322	19.1009	17.3856	17.4716	+	KO_1G4_LTED	1.27512	0.034374	0.286961	2.52155	P55809	OXCT1	Succinyl-CoA:3-ketoacid coenzyme A transferase 1
19.3247	19.3851	19.3416	19.2631	19.0821	19.1216	19.1115	19.1681	19.555	19.5498	19.4269	19.4155	20.0602	20.0856	20.0928	+	KO_1G4_LTED	1.87544	0.00932767	-0.158181	-3.4689	P55884	EIF3B	Eukaryotic translation initiation factor 3 subunit B
15.4184	15.2941	15.4299	15.2008	15.8716	15.7317	15.914	15.6285	15.165	15.4873	15.5976	15.5684	15.616	15.7022	15.7099			0.475166	0.271081	-0.118768	-1.0484	P55957	BID	BH3-interacting domain death agonist
NaN	16.9617	17.0489	16.9518	17.2616	16.6685	16.7805	16.7585	16.5436	16.6433	16.8731	16.7974	16.7748	16.9398	16.9858	+	KO_1G4_LTED	1.51172	0.0199742	0.27313	2.98054	P56134	ATP5MF	ATP synthase subunit f
16.1718	16.2952	16.642	14.853	12.9886	13.0035	12.7686	13.0581	13.6342	14.3392	15.2473	15.0203	15.1051	15.503	15.4199	+	KO_1G4_LTED	1.43361	0.0241681	1.43027	2.67367	P56159	GFRA1	GDNF family receptor alpha-1
NaN	15.4266	15.5052	15.4208	15.2231	15.4155	15.59	15.7364	15.392	15.2329	15.072	15.388	15.4422	16.1386	16.3742			0.956195	0.0766114	0.179676	1.93617	P56181	NDUFV3	NADH dehydrogenase [ubiquinone] flavoprotein 3
16.8592	17.1578	16.9146	16.7609	16.9434	17.1633	16.8801	16.9339	16.673	16.9337	16.6999	16.7707	17.9877	17.587	17.9353			0.732708	0.134249	0.153785	1.49694	P56182	RRP1	Ribosomal RNA processing protein 1 homolog A
NaN	18.1077	18.2302	18.284	17.9885	17.8143	17.8559	17.7171	17.8545	18.2233	18.521	18.5824	18.6044	18.6507	18.7233			0.166812	0.631036	-0.0879873	-0.435932	P56192	MARS1	Methionine--tRNA ligase
20.0142	20.0492	20.134	19.7851	19.8687	19.4821	19.3597	19.8246	21.1731	21.39	21.563	21.6114	17.6387	17.5412	17.6364	+	KO_1G4_LTED	4.60596	0	-1.43874	-11.5943	P56211	ARPP19	cAMP-regulated phosphoprotein 19
